prac_numbers,numbers,thisN,thisTrialN,thisRepN,practicenumbers_resp.keys,practicenumbers_resp.rt,practicenumbers_resp.duration,monitornumbers_resp.keys,monitornumbers_resp.rt,monitornumbers_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,welcome.started,welcome_words.started,cont_space.started,welcome.stopped,cont_space.keys,cont_space.rt,cont_space.duration,welcome2.started,instruction_preconsent.started,cont_space2.started,welcome2.stopped,cont_space2.keys,cont_space2.rt,cont_space2.duration,consent.started,text.started,key_resp_2.started,consent.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,consent2.started,text_5.started,key_resp_9.started,consent2.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,conset3.started,text_7.started,key_resp.started,conset3.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions1.started,text_2.started,key_resp_3.started,instructions1.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,practice.started,practicenumbers.started,practicenumbers_resp.started,practice.stopped,trials.practicenumbers_resp.keys,trials.practicenumbers_resp.rt,trials.practicenumbers_resp.duration,instructions2.started,text_4.started,key_resp_6.started,instructions2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,monitor.started,monitornumbers.started,monitornumbers_resp.started,monitor.stopped,trials_2.monitornumbers_resp.keys,trials_2.monitornumbers_resp.rt,trials_2.monitornumbers_resp.duration,end_task.started,text_6.started,key_resp_7.started,text_6.stopped,participant,session,date,expName,psychopyVersion,expStart,
0,3,110,110,0,,,,None,,,,,,,0,110,110,110,125.10410204199434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.09646766699734,125.10410204199434,125.10410204199434,125.59253029199317,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,111,111,0,,,,['3'],[0.18439358299656305],[0.09666875000402797],,,,,0,111,111,111,125.60261929199623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.59513899999729,125.60261929199623,125.60261929199623,126.09249166700465,['3'],[0.18439358299656305],[0.09666875000402797],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,112,112,0,,,,['8'],[0.3073354579973966],[0.07661599999119062],,,,,0,112,112,112,126.1038732080051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.09561791700253,126.1038732080051,126.1038732080051,126.592350292005,['8'],[0.3073354579973966],[0.07661599999119062],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,9,113,113,0,,,,None,,,,,,,0,113,113,113,126.60395908300416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.59643233299721,126.60395908300416,126.60395908300416,127.09235216700472,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,114,114,0,,,,['9'],[0.3070080000034068],[0.11699395799951162],,,,,0,114,114,114,127.10302216699347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.09513870799856,127.10302216699347,127.10302216699347,127.59222512500128,['9'],[0.3070080000034068],[0.11699395799951162],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,115,115,0,,,,None,,,,,,,0,115,115,115,127.60293108300539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.59511437499896,127.60293108300539,127.60293108300539,128.09247120800137,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,116,116,0,,,,['7'],[0.1405164580064593],[0.1393826249986887],,,,,0,116,116,116,128.1039302499994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.09593070800474,128.1039302499994,128.1039302499994,128.5926589169976,['7'],[0.1405164580064593],[0.1393826249986887],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,117,117,0,,,,None,,,,,,,0,117,117,117,128.6049172500061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.59710499999346,128.6049172500061,128.6049172500061,129.09260745800566,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,118,118,0,,,,None,,,,,,,0,118,118,118,129.1038574169943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.09685670799809,129.1038574169943,129.1038574169943,129.59296924999217,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,119,119,0,,,,['3'],[0.10480087500764057],[0.10069074999773875],,,,,0,119,119,119,129.6040557499946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.59580508299405,129.6040557499946,129.6040557499946,130.0924282079941,['3'],[0.10480087500764057],[0.10069074999773875],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,120,120,0,,,,['7'],[0.18016087499563582],[0.0920943340024678],,,,,0,120,120,120,130.1036991669971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.09574795799563,130.1036991669971,130.1036991669971,130.59274954200373,['7'],[0.18016087499563582],[0.0920943340024678],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,121,121,0,,,,None,,,,,,,0,121,121,121,130.60478104199865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.59731116700277,130.60478104199865,130.60478104199865,131.0925999579922,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,122,122,0,,,,None,,,,,,,0,122,122,122,131.1039589169959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.09638033299416,131.1039589169959,131.1039589169959,131.59297537499515,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,123,123,0,,,,None,,,,,,,0,123,123,123,131.6042427920038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.59623679200013,131.6042427920038,131.6042427920038,132.0925178329926,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,124,124,0,,,,['8'],[0.031016667009680532],[0.09263449998979922],,,,,0,124,124,124,132.10408299999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.09636033300194,132.10408299999835,132.10408299999835,132.59280366699386,['8'],[0.031016667009680532],[0.09263449998979922],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,9,125,125,0,,,,['9'],[0.46392695799295325],[None],,,,,0,125,125,125,132.60628179200285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.59801866700582,132.60628179200285,132.60628179200285,133.08948054199573,['9'],[0.46392695799295325],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,126,126,0,,,,None,,,,,,,0,126,126,126,133.10904962499626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.09201449999819,133.10904962499626,133.10904962499626,133.5925255829934,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,127,127,0,,,,['3'],[0.08675662499445025],[0.1271309160074452],,,,,0,127,127,127,133.60377320800035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.59637099999236,133.60377320800035,133.60377320800035,134.09251895800116,['3'],[0.08675662499445025],[0.1271309160074452],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,128,128,0,,,,['7'],[0.18164795900520403],[0.14019279099011328],,,,,0,128,128,128,134.1040391669958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.09679591699387,134.1040391669958,134.1040391669958,134.5929177920043,['7'],[0.18164795900520403],[0.14019279099011328],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,129,129,0,,,,None,,,,,,,0,129,129,129,134.6043137079978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.59679841699835,134.6043137079978,134.6043137079978,135.08748775000277,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,130,130,0,,,,['5'],[0.04825162500492297],[None],,,,,0,130,130,130,135.1089389169938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.08892912500596,135.1089389169938,135.1089389169938,135.59276304200466,['5'],[0.04825162500492297],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,131,131,0,,,,None,,,,,,,0,131,131,131,135.6040299580054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5960781670001,135.6040299580054,135.6040299580054,136.09250245799194,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,132,132,0,,,,None,,,,,,,0,132,132,132,136.10407370800385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.09640666699852,136.10407370800385,136.10407370800385,136.59259862499312,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,133,133,0,,,,None,,,,,,,0,133,133,133,136.60400079199462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.59621712499938,136.60400079199462,136.60400079199462,137.0926277499966,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,134,134,0,,,,None,,,,,,,0,134,134,134,137.10401724999247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.09569704199384,137.10401724999247,137.10401724999247,137.592512874995,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,135,135,0,,,,['3'],[0.11518029200669844],[0.11911050000344403],,,,,0,135,135,135,137.6039844170009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.59591195799294,137.6039844170009,137.6039844170009,138.09282799999346,['3'],[0.11518029200669844],[0.11911050000344403],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,136,136,0,,,,None,,,,,,,0,136,136,136,138.1035645420052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.09543491700606,138.1035645420052,138.1035645420052,138.59283820800192,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,137,137,0,,,,None,,,,,,,0,137,137,137,138.6042994580057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.59685566699773,138.6042994580057,138.6042994580057,139.0923770829977,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,138,138,0,,,,['8'],[0.2057320829917444],[0.12175095900602173],,,,,0,138,138,138,139.10394470799656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.09602524999355,139.10394470799656,139.10394470799656,139.59184958299738,['8'],[0.2057320829917444],[0.12175095900602173],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,139,139,0,,,,None,,,,,,,0,139,139,139,139.60401841699786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.59655037500488,139.60401841699786,139.60401841699786,140.09246387500025,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,140,140,0,,,,['5'],[0.05359729200426955],[None],,,,,0,140,140,140,140.1042702919949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.09638654200535,140.1042702919949,140.1042702919949,140.59255983299227,['5'],[0.05359729200426955],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,9,141,141,0,,,,None,,,,,,,0,141,141,141,140.60414204199333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.596017207994,140.60414204199333,140.60414204199333,141.09304500000144,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,142,142,0,,,,['9'],[0.012833625005441718],[0.15174566699715797],,,,,0,142,142,142,141.10486779200437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.09623141700285,141.10486779200437,141.10486779200437,141.59264975000406,['9'],[0.012833625005441718],[0.15174566699715797],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,143,143,0,,,,['3'],[0.12229404199752025],[0.1273052079923218],,,,,0,143,143,143,141.6042161249934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.59595870799967,141.6042161249934,141.6042161249934,142.09244249999756,['3'],[0.12229404199752025],[0.1273052079923218],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,144,144,0,,,,['7'],[0.40440987500187475],[None],,,,,0,144,144,144,142.1040178330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.09612516699417,142.1040178330004,142.1040178330004,142.59257437499764,['7'],[0.40440987500187475],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,145,145,0,,,,None,,,,,,,0,145,145,145,142.60404879199632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5957410419942,142.60404879199632,142.60404879199632,143.09229054200114,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,146,146,0,,,,None,,,,,,,0,146,146,146,143.10377895800048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.09590633299376,143.10377895800048,143.10377895800048,143.59258054199745,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,147,147,0,,,,None,,,,,,,0,147,147,147,143.60423766699387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.59693912499642,143.60423766699387,143.60423766699387,144.09208787500393,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,148,148,0,,,,['5'],[0.02256587499869056],[None],,,,,0,148,148,148,144.10264987499977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.09475287499663,144.10264987499977,144.10264987499977,144.5925206249958,['5'],[0.02256587499869056],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,149,149,0,,,,['4'],[0.03893187499488704],[0.09575483300432097],,,,,0,149,149,149,144.60355854200316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5961157080019,144.60355854200316,144.60355854200316,145.09250908299873,['4'],[0.03893187499488704],[0.09575483300432097],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,150,150,0,,,,['8'],[0.1694522500038147],[0.08082558299065568],,,,,0,150,150,150,145.10404233299778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.09707912500016,145.10404233299778,145.10404233299778,145.59265808299824,['8'],[0.1694522500038147],[0.08082558299065568],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,151,151,0,,,,None,,,,,,,0,151,151,151,145.60388049999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.59557562500413,145.60388049999892,145.60388049999892,146.0923843329947,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,152,152,0,,,,None,,,,,,,0,152,152,152,146.1091648330039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.09595387500303,146.1091648330039,146.1091648330039,146.59283866699843,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,9,153,153,0,,,,['9'],[0.4607773330062628],[None],,,,,0,153,153,153,146.60380570800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.59631741700287,146.60380570800044,146.60380570800044,147.090598958006,['9'],[0.4607773330062628],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,154,154,0,,,,None,,,,,,,0,154,154,154,147.1091148330015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.09340579199488,147.1091148330015,147.1091148330015,147.59275224999874,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,155,155,0,,,,['9'],[0.39485641599458177],[0.07593012500728946],,,,,0,155,155,155,147.60508608300006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.59748245800438,147.60508608300006,147.60508608300006,148.08612041699234,['9'],[0.39485641599458177],[0.07593012500728946],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,156,156,0,,,,None,,,,,,,0,156,156,156,148.10865245800233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.08930837499793,148.10865245800233,148.10865245800233,148.59251237500575,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,157,157,0,,,,None,,,,,,,0,157,157,157,148.60336249999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.59535041700292,148.60336249999818,148.60336249999818,149.0924369169952,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,158,158,0,,,,['4'],[0.3467954999941867],[0.10354775001178496],,,,,0,158,158,158,149.10357516699878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.09562483300397,149.10357516699878,149.10357516699878,149.5921760420024,['4'],[0.3467954999941867],[0.10354775001178496],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,159,159,0,,,,None,,,,,,,0,159,159,159,149.60334720800165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.59518120800203,149.60334720800165,149.60334720800165,150.09240045800107,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,160,160,0,,,,['5'],[0.163527166005224],[None],,,,,0,160,160,160,150.10389937499713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0962167079997,150.10389937499713,150.10389937499713,150.59277970799303,['5'],[0.163527166005224],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,161,161,0,,,,None,,,,,,,0,161,161,161,150.60391979200358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.59514641699207,150.60391979200358,150.60391979200358,151.0922913329996,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,6,162,162,0,,,,['8'],[0.1688974589924328],[0.10002758300106507],,,,,0,162,162,162,151.10387041700596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.09612175000075,151.10387041700596,151.10387041700596,151.5928980000026,['8'],[0.1688974589924328],[0.10002758300106507],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,4,163,163,0,,,,None,,,,,,,0,163,163,163,151.60442612499173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5963357080036,151.60442612499173,151.60442612499173,152.09213266699226,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,3,164,164,0,,,,['3'],[0.19051633300841786],[0.12420937498973217],,,,,0,164,164,164,152.10397562499566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.09626966700307,152.10397562499566,152.10397562499566,152.59266795800067,['3'],[0.19051633300841786],[0.12420937498973217],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,7,165,165,0,,,,None,,,,,,,0,165,165,165,152.60460262499691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.5963490830036,152.60460262499691,152.60460262499691,153.09274608299893,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,166,166,0,,,,None,,,,,,,0,166,166,166,153.1036218329973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.09518604200275,153.1036218329973,153.1036218329973,153.592465291993,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,5,167,167,0,,,,None,,,,,,,0,167,167,167,153.60381908300042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.59614104199864,153.60381908300042,153.60381908300042,154.09249091699894,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,168,168,0,,,,['5'],[0.04996383300749585],[None],,,,,0,168,168,168,154.10308166699542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.09551012500015,154.10308166699542,154.10308166699542,154.59275479200005,['5'],[0.04996383300749585],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,8,169,169,0,,,,None,,,,,,,0,169,169,169,154.60389358300017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.59643449999567,154.60389358300017,154.60389358300017,155.09284204199503,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,2,170,170,0,,,,['8'],[0.11179804200946819],[0.08758508299069945],,,,,0,170,170,170,155.10445574999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0969454169972,155.10445574999903,155.10445574999903,155.59264216700103,['8'],[0.11179804200946819],[0.08758508299069945],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,9,171,171,0,,,,['9'],[0.4718898329883814],[None],,,,,0,171,171,171,155.6042504579964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.59706616699987,155.6042504579964,155.6042504579964,156.08966391699505,['9'],[0.4718898329883814],[None],,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
0,1,172,172,0,,,,None,,,,,,,0,172,172,172,156.1087853749923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.09277712499897,156.1087853749923,156.1087853749923,156.5925463750027,None,,,,,,,111111,001,2025-02-17_16h23.10.329,dg_noaudio,2024.2.1,2025-02-17 16h23.42.076147 -0500,
